gp_naturepieceg;gp_souche;gp_numero;gp_datepiece;gp_tiers;gp_representant;gp_totalht;gp_totalttc
FAC;;VTE/2021/07328;15/12/2021;CREDITBRUN;WURTZ;1339,8;1607,76
FAC;;VTE/2021/07329;15/12/2021;CENYRSTAR;EVRARD;432,86;519,43
FAC;;VTE/2021/07330;15/12/2021;ARTIBOIS68;WURTZ;67,4;80,88
FAC;;VTE/2021/07331;16/12/2021;PRESBYONDR;SAID;258,0;309,6
FAC;;VTE/2021/07332;16/12/2021;NETTOSMN68;WEISS;220,94;265,13
FAC;;VTE/2021/07333;16/12/2021;SPURGINE80;SAIDI;814,82;977,78
FAC;;VTE/2021/07334;16/12/2021;LEROUGE;EVRARD;266,86;320,23
FAC;;VTE/2021/07335;16/12/2021;BARTEL;CDESUDEST;3996,0;4795,2
FAC;;VTE/2021/07336;16/12/2021;ALBIOL;LUKOW;167,0;200,4
FAC;;VTE/2021/07337;16/12/2021;SPEGSTQUEN;SAIDI;296,0;355,2
FAC;;VTE/2021/07338;16/12/2021;TECHNOSERV;EVRARD;892,5;1071,0
FAC;;VTE/2021/07339;16/12/2021;CORENSO;MENIRI;892,04;1070,45
FAC;;VTE/2021/07386;17/12/2021;ADCONSTO01;DONNE;83,9;100,68
FAC;;VTE/2021/07370;16/12/2021;AGILICEB62;EVRARD;525,65;630,78
FAC;;VTE/2021/07340;16/12/2021;CONTROLLOM;SAID;103,0;123,6
FAC;;VTE/2021/07341;16/12/2021;DUSSOURD;WEISS;511,49;613,79
FAC;;VTE/2021/07342;16/12/2021;FERRON;LESUR;129,8;155,76
FAC;;VTE/2021/07343;16/12/2021;INTERFAS;LELEU;202,17;242,6
FAC;;VTE/2021/07344;16/12/2021;SECUREXT74;DONNE;101,1;121,32
FAC;;VTE/2021/07345;16/12/2021;GIRODFRE74;DONNE;336,48;403,78
FAC;;VTE/2021/07346;16/12/2021;ECOCONCE45;DOSSA;523,43;628,12
FAC;;VTE/2021/07347;16/12/2021;BEAIMELL29;LESUR;388,66;466,39
FAC;;VTE/2021/07348;16/12/2021;SNPOMPFU68;WEISS;481,66;577,99
FAC;;VTE/2021/07349;16/12/2021;AVOCATREGI;LUKOW;238,5;286,2
FAC;;VTE/2021/07350;16/12/2021;FGMMAZAN;LUKOW;615,8;738,96
FAC;;VTE/2021/07351;16/12/2021;COMMUSCHIR;DEVAL;396,94;476,33
FAC;;VTE/2021/07352;16/12/2021;FLUIDES;LUKOW;499,59;599,51
FAC;;VTE/2021/07353;16/12/2021;RESTBUEREH;LUTZ;1130,0;1356,0
FAC;;VTE/2021/07354;16/12/2021;NEOTRAV;LUKOW;314,45;377,34
FAC;;VTE/2021/07355;16/12/2021;CTECHLPL22;BESCO;163,88;196,66
FAC;;VTE/2021/07356;16/12/2021;PEPIPARC45;DOSSA;98,0;117,6
FAC;;VTE/2021/07357;16/12/2021;MA2LTPFE56;LESUR;515,9;619,08
FAC;;VTE/2021/07358;16/12/2021;MAILESQU59;EVRARD;368,0;441,6
FAC;;VTE/2021/07359;16/12/2021;COMMUAVIGN;LUKOW;351,4;421,68
FAC;;VTE/2021/07360;16/12/2021;CHPAIMPO22;BESCO;509,6;611,52
FAC;;VTE/2021/07361;16/12/2021;CMSTRAPH83;CDESUDEST;335,88;403,06
FAC;;VTE/2021/07362;16/12/2021;KOMATSUR69;CORIAT;347,76;417,31
FAC;;VTE/2021/07363;16/12/2021;MPJBARDA69;CORIAT;211,2;253,44
FAC;;VTE/2021/07364;16/12/2021;SHCOLMAR;WEISS;127,75;153,3
FAC;;VTE/2021/07365;16/12/2021;ALPECHAP74;DONNE;713,0;855,6
FAC;;VTE/2021/07366;16/12/2021;HUMBELSM68;WEISS;297,2;356,64
FAC;;VTE/2021/07367;16/12/2021;NETTOTOM34;DUMON;97,0;116,4
FAC;;VTE/2021/07368;16/12/2021;LAFARGVM34;DUMON;362,69;435,23
FAC;;VTE/2021/07369;16/12/2021;ALKERNMO84;LUKOW;376,42;451,7
FAC;;VTE/2021/07418;20/12/2021;LATELIER22;BESCO;109,78;131,74
FAC;;VTE/2021/07371;16/12/2021;LIFTEAM;DECRO;7189,22;8627,06
FAC;;VTE/2021/07372;16/12/2021;NOTAITLG78;GASSM;1954,0;2344,8
FAC;;VTE/2021/07373;16/12/2021;SYLETIS94;BOUL;255,0;306,0
FAC;;VTE/2021/07374;16/12/2021;MAIVILLAUD;SAID;194,0;232,8
FAC;;VTE/2021/07375;16/12/2021;WETVMTRO92;DECRO;2970,68;3564,82
FAC;;VTE/2021/07376;16/12/2021;LOICPLCH28;DECRO;167,0;200,4
FAC;;VTE/2021/07377;17/12/2021;NORDDALW59;POIRI;207,2;248,64
FAC;;VTE/2021/07378;17/12/2021;MEARNAUD;BOUL;92,7;111,24
FAC;;VTE/2021/07379;17/12/2021;MAICHIS;SAID;336,72;404,06
FAC;;VTE/2021/07380;17/12/2021;GTMBABOR33;DECRO;306,0;367,2
FAC;;VTE/2021/07381;17/12/2021;GTMBABOR33;DECRO;1258,0;1509,6
FAC;;VTE/2021/07382;17/12/2021;CREDITWISS;DEVAL;635,75;762,9
FAC;;VTE/2021/07383;17/12/2021;PRAXAIR;SAID;1369,91;1643,89
FAC;;VTE/2021/07384;17/12/2021;POINTPMA29;BESCO;498,0;597,6
FAC;;VTE/2021/07385;17/12/2021;SAVONSTO84;LUKOW;502,51;603,01
FAC;;VTE/2021/07387;17/12/2021;POINTPCA22;BESCO;104,0;124,8
FAC;;VTE/2021/07388;17/12/2021;COIFFINT68;WEISS;292,4;350,88
FAC;;VTE/2021/07389;17/12/2021;MAICAURE22;BESCO;328,43;394,12
FAC;;VTE/2021/07390;17/12/2021;PERFECCO68;WEISS;263,0;315,6
FAC;;VTE/2021/07391;17/12/2021;OPTIC20034;DUMON;313,37;376,04
FAC;;VTE/2021/07392;17/12/2021;MAILAFRAN;VANDEL;296,0;355,2
FAC;;VTE/2021/07393;17/12/2021;HALTYSTR22;BESCO;498,0;597,6
FAC;;VTE/2021/07394;17/12/2021;SOLOIRHAB45;DOSSA;97,05;116,46
FAC;;VTE/2021/07395;17/12/2021;KEOLISDREU;LELEU;234,28;281,14
FAC;;VTE/2021/07396;20/12/2021;ERAINFO;HESS;2573,56;3088,27
FAC;;VTE/2021/07397;20/12/2021;LUBCONFR73;LOYERJ;125,4;150,48
FAC;;VTE/2021/07398;20/12/2021;KREITZPEIN;GASSM;3008,6;3610,32
FAC;;VTE/2021/07399;20/12/2021;CAMSOFRA69;CORIAT;515,0;618,0
FAC;;VTE/2021/07400;20/12/2021;FORMAEL31;AMSEL;1890,25;2268,3
FAC;;VTE/2021/07401;20/12/2021;TERETPAI29;LESUR;177,42;212,9
FAC;;VTE/2021/07402;20/12/2021;MAIPLOUGR;BESCO;198,1;237,72
FAC;;VTE/2021/07403;20/12/2021;ALTEREGO67;LUTZ;1538,0;1845,6
FAC;;VTE/2021/07404;20/12/2021;RHONEENV69;CORIAT;1810,81;2172,97
FAC;;VTE/2021/07405;20/12/2021;CSELATEC31;AMSEL;575,77;690,92
FAC;;VTE/2021/07406;20/12/2021;LOXAMPLO56;LESUR;333,44;400,13
FAC;;VTE/2021/07407;20/12/2021;INRAEUMR84;LUKOW;148,71;178,45
FAC;;VTE/2021/07408;20/12/2021;POINTPPA22;BESCO;237,42;284,9
FAC;;VTE/2021/07409;20/12/2021;EIFFGECI69;CORIAT;524,61;629,53
FAC;;VTE/2021/07410;20/12/2021;NOTBAUDI01;DONNE;98,8;118,56
FAC;;VTE/2021/07411;20/12/2021;TDKEMPFM68;WEISS;178,0;213,6
FAC;;VTE/2021/07412;20/12/2021;ALENJLOH68;WURTZ;104,0;124,8
FAC;;VTE/2021/07413;20/12/2021;BILLIEMH56;LESUR;215,05;258,06
FAC;;VTE/2021/07414;20/12/2021;MAISTQUA22;BESCO;78,52;94,22
FAC;;VTE/2021/07415;20/12/2021;GARSCHUB68;WEISS;296,12;355,34
FAC;;VTE/2021/07416;20/12/2021;BIONYVAL;LUKOW;1700,91;2041,09
FAC;;VTE/2021/07417;20/12/2021;RIKAPONT56;LESUR;404,65;485,58
FAC;;VTE/2021/07419;20/12/2021;UZINFRANCE;SAIDI;215,04;258,05
FAC;;VTE/2021/07420;20/12/2021;BOISERIEGA;LUKOW;527,12;632,54
FAC;;VTE/2021/07421;20/12/2021;CCPAYSRH67;DEVAL;247,63;297,16
FAC;;VTE/2021/07422;20/12/2021;MAISCHILT;LUTZ;178,0;213,6
FAC;;VTE/2021/07423;20/12/2021;ADRESI;LELEU;87,6;105,12
FAC;;VTE/2021/07424;20/12/2021;EIFFAGESTA;LESUR;459,6;551,52
FAC;;VTE/2021/07425;20/12/2021;ECOLSTTH56;LESUR;193,44;232,13
FAC;;VTE/2021/07426;20/12/2021;LEBISTRO56;LESUR;76,0;91,2
FAC;;VTE/2021/07427;20/12/2021;MAICAHORS;VANDEL;222,7;267,24
FAC;;VTE/2021/07428;20/12/2021;PHILETFILS;BOUL;1463,56;1756,27
FAC;;VTE/2021/07429;20/12/2021;BOLUDA;BOUL;501,6;601,92
FAC;;VTE/2021/07430;20/12/2021;BERTHAUD;BOUL;1342,44;1610,93
FAC;;VTE/2021/07431;20/12/2021;SEASHIPP76;HESS;178,85;214,62
FAC;;VTE/2021/07432;20/12/2021;CAMSPBESAN;FERRE;92,7;111,24
FAC;;VTE/2021/07433;20/12/2021;DECOLTHIEZ;DONNE;229,2;275,04
FAC;;VTE/2021/07434;20/12/2021;PROFINEFRA;DEVAL;1094,25;1313,1
FAC;;VTE/2021/07435;20/12/2021;CARROS6868;WURTZ;94,5;113,4
FAC;;VTE/2021/07436;20/12/2021;ALSAFENE68;WEISS;257,07;308,48
FAC;;VTE/2021/07437;20/12/2021;ROUTIERETA;SAID;302,41;362,89
FAC;;VTE/2021/07438;20/12/2021;EARLCAUSSE;VANDEL;478,2;573,84
FAC;;VTE/2021/07439;20/12/2021;TOURBILL84;LUKOW;314,88;377,86
FAC;;VTE/2021/07440;20/12/2021;AUTOFLASH;LUKOW;160,07;192,08
FAC;;VTE/2021/07441;20/12/2021;LYCWINGLES;EVRARD;685,05;822,06
FAC;;VTE/2021/07442;20/12/2021;ECOLESTE56;LESUR;124,4;149,28
FAC;;VTE/2021/07443;20/12/2021;WIENERBERG;DEVAL;872,0;1046,4
FAC;;VTE/2021/07444;20/12/2021;YLANGBPL56;LESUR;196,95;236,34
FAC;;VTE/2021/07445;20/12/2021;MCLAUTOC74;DONNE;206,94;248,33
FAC;;VTE/2021/07474;21/12/2021;COQUETJO74;DONNE;278,78;334,54
FAC;;VTE/2021/07446;20/12/2021;PERRAUDIN;LUKOW;870,58;1044,7
FAC;;VTE/2021/07447;21/12/2021;CARDEMBISC;DEVAL;6725,29;8070,35
FAC;;VTE/2021/07448;21/12/2021;LOXAMDRE28;DECRO;324,0;388,8
FAC;;VTE/2021/07449;21/12/2021;TRANSVAL06;DECRO;212,0;254,4
FAC;;VTE/2021/07450;21/12/2021;RAGGI;LUTZ;4739,38;5687,26
FAC;;VTE/2021/07451;21/12/2021;SCPREGNIER;DECRO;1825,8;2190,96
FAC;;VTE/2021/07452;21/12/2021;COUTURELEB;POIRI;104,0;124,8
FAC;;VTE/2021/07453;21/12/2021;ARCSOUDU80;DECRO;178,0;213,6
FAC;;VTE/2021/07454;21/12/2021;S2TPSERV68;WURTZ;543,74;652,49
FAC;;VTE/2021/07455;21/12/2021;DRZAPHIRIA;DELBA;248,0;297,6
FAC;;VTE/2021/07456;21/12/2021;FRANCEBUIL;DELBA;50,95;61,14
FAC;;VTE/2021/07457;21/12/2021;PORTSTRASB;LUTZ;1379,72;1655,66
FAC;;VTE/2021/07458;21/12/2021;DESPRETZ;JOBBI;4829,03;5794,84
FAC;;VTE/2021/07459;21/12/2021;DESPRETZ45;JOBBI;5564,2;6677,04
FAC;;VTE/2021/07460;21/12/2021;CABRAUSSEL;DELBA;108,66;130,39
FAC;;VTE/2021/07461;21/12/2021;DOMDENIS21;ZMUDA;92,7;111,24
FAC;;VTE/2021/07477;21/12/2021;ANAMNESIA;LUTZ;319,66;383,59
FAC;;VTE/2021/07462;21/12/2021;CEACADAR13;CDESUDEST;1849,85;2219,82
FAC;;VTE/2021/07463;21/12/2021;ROIRETTRAN;CORIAT;321,9;386,28
FAC;;VTE/2021/07464;21/12/2021;MAIMARGA33;SAID;152,0;182,4
FAC;;VTE/2021/07465;21/12/2021;SNCFBISCH;DEVAL;2286,6;2743,92
FAC;;VTE/2021/07466;21/12/2021;THIRIETHER;LEONE;969,68;1163,62
FAC;;VTE/2021/07467;21/12/2021;VOLVTRUC62;EVRARD;155,6;186,72
FAC;;VTE/2021/07468;21/12/2021;SENERGSO84;LUKOW;581,76;698,11
FAC;;VTE/2021/07469;21/12/2021;TLDOJONQ84;LUKOW;111,5;133,8
FAC;;VTE/2021/07470;21/12/2021;CARSVAISON;LUKOW;151,38;181,66
FAC;;VTE/2021/07471;21/12/2021;EMJCHEMI74;DONNE;174,63;209,56
FAC;;VTE/2021/07472;21/12/2021;JEAPAYSA74;DONNE;196,29;235,55
FAC;;VTE/2021/07473;21/12/2021;CHRISEHR68;WURTZ;283,7;340,44
FAC;;VTE/2021/07475;21/12/2021;GAMONSTPER;CDESUDEST;618,0;741,6
FAC;;VTE/2021/07476;21/12/2021;SOBEFA;CDESUDEST;374,16;448,99
FAC;;VTE/2021/07478;21/12/2021;CTRESOCIO;LUTZ;2782,75;3339,3
FAC;;VTE/2021/07479;21/12/2021;CAPICOOK29;LESUR;1064,0;1276,8
FAC;;VTE/2021/07480;21/12/2021;FEESLOGE45;DOSSA;178,0;213,6
FAC;;VTE/2021/07481;21/12/2021;PROFICER68;WURTZ;362,75;435,3
FAC;;VTE/2021/07482;21/12/2021;SDMETOUL31;AMSEL;523,34;628,01
FAC;;VTE/2021/07483;21/12/2021;CEACADAR13;CDESUDEST;457,31;548,77
FAC;;VTE/2021/07484;21/12/2021;DMHSAUSH68;WURTZ;178,0;213,6
FAC;;VTE/2021/07485;21/12/2021;FITECO53;BESCO;1224,0;1468,8
FAC;;VTE/2021/07486;21/12/2021;GARGROSS68;WEISS;236,75;284,1
FAC;;VTE/2021/07487;21/12/2021;ONDESDBR34;DUMON;119,56;143,47
FAC;;VTE/2021/07488;21/12/2021;CENNORIX68;WURTZ;1034,12;1240,94
FAC;;VTE/2021/07489;21/12/2021;PHABERMI57;LEONE;255,3;306,36
FAC;;VTE/2021/07490;21/12/2021;CREAIMPO29;LESUR;178,0;213,6
FAC;;VTE/2021/07491;22/12/2021;GIELLY;LUKOW;178,0;213,6
FAC;;VTE/2021/07492;22/12/2021;CAFECOMMAR;MENIRI;994,88;1193,86
FAC;;VTE/2021/07493;22/12/2021;VEIGATPV94;RICHA;522,91;627,49
FAC;;VTE/2021/07494;22/12/2021;CABHADJHAM;BOUL;146,65;175,98
FAC;;VTE/2021/07495;22/12/2021;ETULECONTE;HESS;90,0;108,0
FAC;;VTE/2021/07496;22/12/2021;ALTOPROD44;HELIN;110,7;132,84
FAC;;VTE/2021/07497;22/12/2021;BEDNAREK62;DECRO;111,0;133,2
FAC;;VTE/2021/07498;22/12/2021;INTERGES;FERRE;95,48;114,58
FAC;;VTE/2021/07499;22/12/2021;DRBARTLOMI;LOYERJ;124,0;148,8
FAC;;VTE/2021/07500;22/12/2021;COOPEBOTTI;GASSM;336,0;403,2
FAC;;VTE/2021/07501;22/12/2021;LABLECLE28;HESS;338,0;405,6
FAC;;VTE/2021/07502;22/12/2021;SPITBROCHA;HESS;92,7;111,24
FAC;;VTE/2021/07503;22/12/2021;LOSLESQU59;HESS;818,0;981,6
FAC;;VTE/2021/07504;22/12/2021;RETOUCHE91;DELBA;104,0;124,8
FAC;;VTE/2021/07505;22/12/2021;STRASBAIRS;GASSM;92,7;111,24
FAC;;VTE/2021/07506;22/12/2021;MGFERME;HELIN;173,7;208,44
FAC;;VTE/2021/07507;22/12/2021;MJCFRESN94;POIRI;250,3;300,36
FAC;;VTE/2021/07508;22/12/2021;DRANDREP57;FERRE;160,0;192,0
FAC;;VTE/2021/07509;22/12/2021;FORMINCA14;HESS;260,0;312,0
FAC;;VTE/2021/07510;22/12/2021;HOTLEGDP76;DELBA;104,0;124,8
FAC;;VTE/2021/07511;22/12/2021;EUROSERVI;BOUL;185,7;222,84
FAC;;VTE/2021/07512;22/12/2021;ARCHCHAVAN;DECRO;199,0;238,8
FAC;;VTE/2021/07513;22/12/2021;LESCATER95;HESS;148,0;177,6
FAC;;VTE/2021/07514;22/12/2021;KINEBOTTO;DELBA;200,0;240,0
FAC;;VTE/2021/07515;22/12/2021;ETSTROUVE;DELBA;110,7;132,84
FAC;;VTE/2021/07516;22/12/2021;DURANDREG;BOUL;127,4;152,88
FAC;;VTE/2021/07517;22/12/2021;PFMETRUNMA;DELBA;167,0;200,4
FAC;;VTE/2021/07518;22/12/2021;GANTOIS;DELBA;110,7;132,84
FAC;;VTE/2021/07519;22/12/2021;MISSIONI94;RICHA;904,7;1085,64
FAC;;VTE/2021/07520;22/12/2021;SAMINS;GASSM;717,55;861,06
FAC;;VTE/2021/07521;22/12/2021;CREDITCLOU;LEONE;3030,62;3636,74
FAC;;VTE/2021/07522;22/12/2021;PHARSAPI68;WURTZ;326,0;391,2
FAC;;VTE/2021/07523;23/12/2021;CLIBOU;POIRI;1905,05;2286,06
FAC;;VTE/2021/07524;23/12/2021;CPAMCHARTR;DECRO;415,0;498,0
FAC;;VTE/2021/07525;23/12/2021;ENTRAIDESO;HELIN;190,69;228,83
FAC;;VTE/2021/07526;23/12/2021;BRORAPPA93;LOYERJ;207,2;248,64
FAC;;VTE/2021/07527;23/12/2021;VEGA;DECRO;560,15;672,18
FAC;;VTE/2021/07528;23/12/2021;ECOBOX;LOYERJ;147,7;177,24
FAC;;VTE/2021/07529;23/12/2021;SCMBRETEUI;DECRO;135,2;162,24
FAC;;VTE/2021/07530;23/12/2021;AUBUREAU77;DECRO;1568,27;1881,92
FAC;;VTE/2021/07533;23/12/2021;SCPPARENT;SAIDI;5004,91;6005,89
FAC;;VTE/2021/07532;23/12/2021;ESPACEAUTO;DECRO;1910,0;2292,0
FAC;;VTE/2021/07534;23/12/2021;AVENUEAUTO;FERRE;132,0;158,4
FAC;;VTE/2021/07535;23/12/2021;ITALEXPRES;GASSM;381,0;457,2
FAC;;VTE/2021/07536;23/12/2021;LAUBROTEL;DELBA;148,0;177,6
FAC;;VTE/2021/07537;23/12/2021;ASTICNET77;HESS;1255,21;1506,25
FAC;;VTE/2021/07538;23/12/2021;DENTHEYMAN;ADLER;40,0;48,0
FAC;;VTE/2021/07539;23/12/2021;COMGEST;HESS;244,94;293,93
FAC;;VTE/2021/07540;23/12/2021;IKPOLILL59;HESS;142,98;171,58
FAC;;VTE/2021/07541;23/12/2021;MMECHARLOT;DELBA;154,0;184,8
FAC;;VTE/2021/07542;23/12/2021;OMEPWATT59;POIRI;207,2;248,64
FAC;;VTE/2021/07543;23/12/2021;FOUQUEDAN;HELIN;144,36;173,23
FAC;;VTE/2021/07544;23/12/2021;RSAUTO57;DOUA;89,15;106,98
FAC;;VTE/2021/07545;23/12/2021;VETEBEAUQU;DELBA;178,0;213,6
FAC;;VTE/2021/07546;23/12/2021;C2JCONSEIL;HESS;118,0;141,6
FAC;;VTE/2021/07547;23/12/2021;DULOGIS77;DELBA;171,0;205,2
FAC;;VTE/2021/07548;23/12/2021;PHARMMOU59;POIRI;158,7;190,44
FAC;;VTE/2021/07549;23/12/2021;MRIVERTOU;BOUL;222,32;266,78
FAC;;VTE/2021/07550;23/12/2021;TPLOCAPP77;HELIN;545,19;654,23
FAC;;VTE/2021/07551;23/12/2021;THELEMAS76;HESS;159,0;190,8
FAC;;VTE/2021/07552;23/12/2021;SOCATEB94;BOUL;176,2;211,44
FAC;;VTE/2021/07553;23/12/2021;PROFILBAT;HELIN;173,2;207,84
FAC;;VTE/2021/07554;23/12/2021;JLCCOMMUN;HELIN;203,0;243,6
FAC;;VTE/2021/07555;23/12/2021;TAXISLAP91;LOYERJ;433,9;520,68
FAC;;VTE/2021/07556;23/12/2021;AFTERFRA77;DELBA;1100,29;1320,35
FAC;;VTE/2021/07557;23/12/2021;LMSIAD59;POIRI;140,35;168,42
FAC;;VTE/2021/07558;23/12/2021;LYCRRIVR94;LOYERJ;207,2;248,64
FAC;;VTE/2021/07559;23/12/2021;CHOLETTP;DELBA;218,0;261,6
FAC;;VTE/2021/07560;23/12/2021;ACECMC;BOUL;267,0;320,4
FAC;;VTE/2021/07561;23/12/2021;DUFAIX;DELBA;104,0;124,8
FAC;;VTE/2021/07562;23/12/2021;AVODUMINIL;POIRI;126,0;151,2
FAC;;VTE/2021/07563;23/12/2021;BIOMEENV83;LOYERJ;123,39;148,07
FAC;;VTE/2021/07564;23/12/2021;DRPELASCIN;ZMUDA;114,67;137,6
FAC;;VTE/2021/07565;23/12/2021;CEFLEVIGEA;ZMUDA;129,04;154,85
FAC;;VTE/2021/07566;23/12/2021;CASSUTO;BOUL;97,0;116,4
FAC;;VTE/2021/07567;23/12/2021;CASSUTO;BOUL;62,0;74,4
FAC;;VTE/2021/07568;23/12/2021;KINEPASSIO;DELBA;100,0;120,0
FAC;;VTE/2021/07569;23/12/2021;LEVERGER94;HELIN;178,0;213,6
FAC;;VTE/2021/07570;23/12/2021;PRONUPTIA;BOUL;82,9;99,48
FAC;;VTE/2021/07571;23/12/2021;RATPCHAM75;FERRE;216,23;259,48
FAC;;VTE/2021/07572;23/12/2021;SFICIVRY94;LOYERJ;578,0;693,6
FAC;;VTE/2021/07573;23/12/2021;ABBAYEJOUA;DELBA;80,3;96,36
FAC;;VTE/2021/07574;23/12/2021;UNIBETON44;BOUL;249,5;299,4
FAC;;VTE/2021/07575;23/12/2021;RUECASH;HELIN;264,0;316,8
FAC;;VTE/2021/07576;23/12/2021;DRFLECHON;DECRO;125,35;150,42
FAC;;VTE/2021/07577;23/12/2021;JBRSTSOU77;POIRI;178,0;213,6
FAC;;VTE/2021/07578;23/12/2021;RESTLANGLE;ZMUDA;355,4;426,48
FAC;;VTE/2021/07579;23/12/2021;KIABINOI93;LOYERJ;191,8;230,16
FAC;;VTE/2021/07580;23/12/2021;AQUAREL;DECRO;396,23;475,48
FAC;;VTE/2021/07581;23/12/2021;SARLTEA;DECRO;126,0;151,2
FAC;;VTE/2021/07582;23/12/2021;CINEFINANC;POIRI;148,1;177,72
FAC;;VTE/2021/07583;23/12/2021;DACKCHEN94;RICHA;266,84;320,21
FAC;;VTE/2021/07584;23/12/2021;PARTINFO59;HESS;120,0;144,0
FAC;;VTE/2021/07585;23/12/2021;ALDIVER;GASSM;589,65;707,58
FAC;;VTE/2021/07586;23/12/2021;POUSSEL;ADLER;97,0;116,4
FAC;;VTE/2021/07587;23/12/2021;RESSTJBA91;HELIN;207,2;248,64
FAC;;VTE/2021/07588;23/12/2021;PHARCANARD;GASSM;328,78;394,54
FAC;;VTE/2021/07589;23/12/2021;FANALCONSU;DECRO;178,0;213,6
FAC;;VTE/2021/07590;23/12/2021;GARAVILL77;DELBA;132,7;159,24
FAC;;VTE/2021/07591;23/12/2021;LOPESVIE89;FERRE;711,66;853,99
FAC;;VTE/2021/07592;23/12/2021;LOCACYCLES;DELBA;245,0;294,0
FAC;;VTE/2021/07593;23/12/2021;SCHWAB;GASSM;90,0;108,0
FAC;;VTE/2021/07594;23/12/2021;ATELGRANIT;LOYERJ;208,81;250,57
FAC;;VTE/2021/07595;23/12/2021;ASSSYNGE94;POIRI;150,0;180,0
FAC;;VTE/2021/07596;23/12/2021;AUPRODUC59;DECRO;178,0;213,6
FAC;;VTE/2021/07597;23/12/2021;FCINOISY77;DELBA;106,0;127,2
FAC;;VTE/2021/07598;23/12/2021;GBINOISY93;LOYERJ;104,0;124,8
FAC;;VTE/2021/07599;23/12/2021;LOGIG;DECRO;194,0;232,8
FAC;;VTE/2021/07600;23/12/2021;LAFERMENOR;DELBA;443,8;532,56
FAC;;VTE/2021/07601;23/12/2021;DHAUSSY;HESS;178,21;213,85
FAC;;VTE/2021/07602;23/12/2021;SCANIAMI77;HELIN;342,58;411,1
FAC;;VTE/2021/07603;23/12/2021;BOLLOGIS06;DELBA;188,0;225,6
FAC;;VTE/2021/07604;23/12/2021;CHARTBAR28;DELBA;178,0;213,6
FAC;;VTE/2021/07605;23/12/2021;PLASTIFORM;DECRO;2308,98;2770,78
FAC;;VTE/2021/07606;23/12/2021;DGMINDUS77;DELBA;1123,0;1347,6
FAC;;VTE/2021/07607;23/12/2021;KUNZ;ZMUDA;128,3;153,96
FAC;;VTE/2021/07608;23/12/2021;LEMANOIR59;HESS;104,0;124,8
FAC;;VTE/2021/07609;23/12/2021;SECURITREM;ADLER;212,0;254,4
FAC;;VTE/2021/07610;23/12/2021;DRDEVAUX;FERRE;85,0;102,0
FAC;;VTE/2021/07611;23/12/2021;SMBAGUEG56;LESUR;126,43;151,72
FAC;;VTE/2021/07612;23/12/2021;PEPICHAR16;MENIRI;643,45;772,14
FAC;;VTE/2021/07613;23/12/2021;AUTOLOSA74;DONNE;118,97;142,76
FAC;;VTE/2021/07614;23/12/2021;SACPASSA74;DONNE;118,0;141,6
FAC;;VTE/2021/07615;23/12/2021;PROSCLET31;AMSEL;188,55;226,26
FAC;;VTE/2021/07616;23/12/2021;KEREX;JOBBI;687,14;824,57
FAC;;VTE/2021/07633;23/12/2021;FOURNILR57;LEONE;178,0;213,6
FAC;;VTE/2021/07617;23/12/2021;FERDINAGRO;SAID;858,5;1030,2
FAC;;VTE/2021/07618;23/12/2021;WIENERBERG;DEVAL;174,0;208,8
FAC;;VTE/2021/07619;23/12/2021;MBPOSEAN74;DONNE;226,0;271,2
FAC;;VTE/2021/07620;23/12/2021;HARILLOC84;LUKOW;667,41;800,89
FAC;;VTE/2021/07621;23/12/2021;DUPUISVIRY;SAIDI;251,79;302,15
FAC;;VTE/2021/07622;23/12/2021;BOURGOINMO;DOSSA;478,72;574,46
FAC;;VTE/2021/07623;23/12/2021;MAIVERQUI;EVRARD;170,75;204,9
FAC;;VTE/2021/07624;23/12/2021;PHAILNAP68;WURTZ;454,8;545,76
FAC;;VTE/2021/07625;23/12/2021;HOMEDISSANTE;CORIAT;913,2;1095,84
FAC;;VTE/2021/07626;23/12/2021;AMPAUTOS68;WURTZ;166,0;199,2
FAC;;VTE/2021/07627;23/12/2021;SERRLAEM68;WEISS;488,0;585,6
FAC;;VTE/2021/07628;23/12/2021;HERRYCON22;BESCO;264,0;316,8
FAC;;VTE/2021/07629;23/12/2021;GEDIMAT24;MENIRI;447,4;536,88
FAC;;VTE/2021/07630;23/12/2021;KAISERENSI;WEISS;231,7;278,04
FAC;;VTE/2021/07631;23/12/2021;AVENIRPL22;BESCO;95,76;114,91
FAC;;VTE/2021/07632;23/12/2021;WAKANMON82;VANDEL;109,26;131,11
FAC;;VTE/2021/07634;23/12/2021;CREDITMU68;WEISS;1136,66;1363,99
FAC;;VTE/2021/07635;23/12/2021;MAIAURENSA;SAID;137,54;165,05
FAC;;VTE/2021/07636;23/12/2021;CLEMEN;LUKOW;650,67;780,8
FAC;;VTE/2021/07637;23/12/2021;BONDUELLE;SAIDI;2457,56;2949,07
FAC;;VTE/2021/07638;23/12/2021;SCPVETMO82;VANDEL;94,8;113,76
FAC;;VTE/2021/07639;23/12/2021;MAIMONNE74;DONNE;115,5;138,6
FAC;;VTE/2021/07640;23/12/2021;SERRLAEM68;WEISS;440,0;528,0
FAC;;VTE/2021/07641;23/12/2021;COLASTHAON;WEISS;423,05;507,66
FAC;;VTE/2021/07642;23/12/2021;NBPEINTS74;DONNE;229,62;275,54
