gl_naturepieceg;gl_souche;gl_numero;gl_numligne;gl_datepiece;gl_tiers;gl_representant;gl_codearticle;gl_puht;gl_puttc;gl_qtefact;gl_remiseligne;gl_montantht;gl_montantttc
FAC;;VTE/2021/06044;7;03/11/2021;CAVESGRENE;DELBA;HY608B;296,9;356,28;1,0;0;296,9;356,28
FAC;;VTE/2021/06044;8;03/11/2021;CAVESGRENE;DELBA;HY608V;296,9;356,28;1,0;0;296,9;356,28
FAC;;VTE/2021/06044;9;03/11/2021;CAVESGRENE;DELBA;A170B;30,97;37,16;5,0;0;154,85;185,82
FAC;;VTE/2021/06044;10;03/11/2021;CAVESGRENE;DELBA;A170R;30,97;37,16;5,0;0;154,85;185,82
FAC;;VTE/2021/06044;11;03/11/2021;CAVESGRENE;DELBA;A140;10,71;12,85;10,0;0;107,1;128,52
FAC;;VTE/2021/06044;12;03/11/2021;CAVESGRENE;DELBA;A074;25,04;30,05;6,0;0;150,24;180,29
FAC;;VTE/2021/06044;13;03/11/2021;CAVESGRENE;DELBA;HY504;42,54;51,05;1,0;0;42,54;51,05
FAC;;VTE/2021/06044;14;03/11/2021;CAVESGRENE;DELBA;U069;380,0;456,0;1,0;0;380,0;456,0
FAC;;VTE/2021/06044;15;03/11/2021;CAVESGRENE;DELBA;U066;135,0;162,0;1,0;0;135,0;162,0
FAC;;VTE/2021/06044;16;03/11/2021;CAVESGRENE;DELBA;F349ASS;11,61;13,93;5,0;0;58,05;69,66
FAC;;VTE/2021/06044;17;03/11/2021;CAVESGRENE;DELBA;F024ASS;11,32;13,58;3,0;0;33,96;40,75
FAC;;VTE/2021/06044;18;03/11/2021;CAVESGRENE;DELBA;F160ASS;80,92;97,1;1,0;0;80,92;97,1
FAC;;VTE/2021/06044;19;03/11/2021;CAVESGRENE;DELBA;F161ASS;32,8;39,36;1,0;0;32,8;39,36
FAC;;VTE/2021/06044;20;03/11/2021;CAVESGRENE;DELBA;F130;17,12;20,54;1,0;0;17,12;20,54
FAC;;VTE/2021/06044;21;03/11/2021;CAVESGRENE;DELBA;F090;41,35;49,62;2,0;0;82,7;99,24
FAC;;VTE/2021/06044;22;03/11/2021;CAVESGRENE;DELBA;LJC105148;77,0;92,4;5,0;0;385,0;462,0
FAC;;VTE/2021/06045;1;03/11/2021;LORRAINEAV;ADLER;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06045;2;03/11/2021;LORRAINEAV;ADLER;HY034;62,34;74,81;3,0;0;187,02;224,42
FAC;;VTE/2021/06046;1;03/11/2021;ALTEVIA88;ADLER;POCH10;4,63;5,56;1,0;0;4,63;5,56
FAC;;VTE/2021/06046;2;03/11/2021;ALTEVIA88;ADLER;F054;27,05;32,46;1,0;0;27,05;32,46
FAC;;VTE/2021/06046;3;03/11/2021;ALTEVIA88;ADLER;F329ASS;45,22;54,26;1,0;0;45,22;54,26
FAC;;VTE/2021/06046;4;03/11/2021;ALTEVIA88;ADLER;RAMA 5R;114,0;136,8;1,0;0;114,0;136,8
FAC;;VTE/2021/06047;1;03/11/2021;DRGARESS68;ZMUDA;U037;9,9;11,88;1,0;0;9,9;11,88
FAC;;VTE/2021/06047;2;03/11/2021;DRGARESS68;ZMUDA;F057;32,53;39,04;1,0;0;32,53;39,04
FAC;;VTE/2021/06047;3;03/11/2021;DRGARESS68;ZMUDA;F310;24,0;28,8;1,0;0;24,0;28,8
FAC;;VTE/2021/06047;4;03/11/2021;DRGARESS68;ZMUDA;ENV9;0,39;0,47;30,0;0;11,7;14,04
FAC;;VTE/2021/06047;5;03/11/2021;DRGARESS68;ZMUDA;ENV1;0,16;0,19;200,0;0;32,0;38,4
FAC;;VTE/2021/06048;1;03/11/2021;INFCHAUME;ADLER;CDUO;95,0;114,0;1,0;0;95,0;114,0
FAC;;VTE/2021/06049;1;03/11/2021;INFMASSET;DECRO;CDUO;95,0;114,0;1,0;0;95,0;114,0
FAC;;VTE/2021/06050;1;03/11/2021;PEINTMILLI;DELBA;U009;23,0;27,6;2,0;0;46,0;55,2
FAC;;VTE/2021/06050;2;03/11/2021;PEINTMILLI;DELBA;U008;23,0;27,6;1,0;0;23,0;27,6
FAC;;VTE/2021/06050;3;03/11/2021;PEINTMILLI;DELBA;U021;38,0;45,6;2,0;0;76,0;91,2
FAC;;VTE/2021/06050;4;03/11/2021;PEINTMILLI;DELBA;U019;16,3;19,56;3,0;0;48,9;58,68
FAC;;VTE/2021/06050;5;03/11/2021;PEINTMILLI;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06051;1;03/11/2021;CARRDECO28;DECRO;ENV2;0,17;0,2;200,0;0;34,0;40,8
FAC;;VTE/2021/06051;2;03/11/2021;CARRDECO28;DECRO;ENV3;0,18;0,22;400,0;0;72,0;86,4
FAC;;VTE/2021/06051;3;03/11/2021;CARRDECO28;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06052;1;03/11/2021;ATELIERSNO;HESS;A042;10,6;12,72;4,0;0;42,4;50,88
FAC;;VTE/2021/06052;2;03/11/2021;ATELIERSNO;HESS;HY137;35,13;42,16;10,0;0;351,3;421,56
FAC;;VTE/2021/06052;3;03/11/2021;ATELIERSNO;HESS;HY072;24,15;28,98;10,0;0;241,5;289,8
FAC;;VTE/2021/06052;4;03/11/2021;ATELIERSNO;HESS;P002;1,02;1,22;200,0;0;204,0;244,8
FAC;;VTE/2021/06052;5;03/11/2021;ATELIERSNO;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06052;6;03/11/2021;ATELIERSNO;HESS;P003;1,36;1,63;100,0;0;136,0;163,2
FAC;;VTE/2021/06052;7;03/11/2021;ATELIERSNO;HESS;A006;19,9;23,88;4,0;0;79,6;95,52
FAC;;VTE/2021/06053;1;03/11/2021;LECOLIBR94;HESS;HY009E;29,67;35,6;1,0;0;29,67;35,6
FAC;;VTE/2021/06053;2;03/11/2021;LECOLIBR94;HESS;HY173E;19,7;23,64;1,0;0;19,7;23,64
FAC;;VTE/2021/06053;3;03/11/2021;LECOLIBR94;HESS;HY194;16,0;19,2;1,0;0;16,0;19,2
FAC;;VTE/2021/06053;4;03/11/2021;LECOLIBR94;HESS;HY172BCE;20,0;24,0;1,0;0;20,0;24,0
FAC;;VTE/2021/06054;1;03/11/2021;WHENLITJEU;LOYERJ;P042;1,02;1,22;50,0;0;51,0;61,2
FAC;;VTE/2021/06054;2;03/11/2021;WHENLITJEU;LOYERJ;P041;0,92;1,1;100,0;0;92,0;110,4
FAC;;VTE/2021/06054;3;03/11/2021;WHENLITJEU;LOYERJ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06054;4;03/11/2021;WHENLITJEU;LOYERJ;HY023;25,12;30,14;1,0;0;25,12;30,14
FAC;;VTE/2021/06055;1;03/11/2021;ELINDO;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06055;2;03/11/2021;ELINDO;DELBA;RAMA 5;92,7;111,24;2,0;0;185,4;222,48
FAC;;VTE/2021/06056;1;03/11/2021;VIAROUTE28;HESS;U070;61,6;73,92;1,0;0;61,6;73,92
FAC;;VTE/2021/06056;2;03/11/2021;VIAROUTE28;HESS;F061;22,63;27,16;1,0;0;22,63;27,16
FAC;;VTE/2021/06057;1;03/11/2021;CABFRIEDMA;ZMUDA;P001;0,92;1,1;100,0;0;92,0;110,4
FAC;;VTE/2021/06058;1;03/11/2021;INGJULIEN;HESS;HY013;16,42;19,7;10,0;0;164,2;197,04
FAC;;VTE/2021/06058;2;03/11/2021;INGJULIEN;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06059;1;03/11/2021;TRANSPMAUF;ZMUDA;ENV4;0,18;0,22;500,0;0;90,0;108,0
FAC;;VTE/2021/06059;2;03/11/2021;TRANSPMAUF;ZMUDA;ENV2;0,17;0,2;500,0;0;85,0;102,0
FAC;;VTE/2021/06060;1;03/11/2021;SOLVAYTAVA;HESS;ENV2;0,17;0,2;1000,0;0;170,0;204,0
FAC;;VTE/2021/06061;1;03/11/2021;PEPIMERIEU;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06061;2;03/11/2021;PEPIMERIEU;DECRO;P004;1,46;1,75;100,0;0;146,0;175,2
FAC;;VTE/2021/06062;1;03/11/2021;C2PSERVICE;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06062;2;03/11/2021;C2PSERVICE;HESS;P042;1,02;1,22;10,0;0;10,2;12,24
FAC;;VTE/2021/06062;3;03/11/2021;C2PSERVICE;HESS;HY023;25,12;30,14;3,0;0;75,36;90,43
FAC;;VTE/2021/06062;4;03/11/2021;C2PSERVICE;HESS;HY004;32,15;38,58;3,0;0;96,45;115,74
FAC;;VTE/2021/06063;1;03/11/2021;DELMASGERA;DECRO;HY023;25,12;30,14;1,0;0;25,12;30,14
FAC;;VTE/2021/06063;2;03/11/2021;DELMASGERA;DECRO;HY004;32,15;38,58;2,0;0;64,3;77,16
FAC;;VTE/2021/06063;3;03/11/2021;DELMASGERA;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06064;1;03/11/2021;CONTAUTOMO;ZMUDA;HY179;87,15;104,58;1,0;0;87,15;104,58
FAC;;VTE/2021/06064;2;03/11/2021;CONTAUTOMO;ZMUDA;HY166;67,45;80,94;1,0;0;67,45;80,94
FAC;;VTE/2021/06065;1;03/11/2021;LINCKERMAR;ZMUDA;D151;31,0;37,2;1,0;0;31,0;37,2
FAC;;VTE/2021/06065;2;03/11/2021;LINCKERMAR;ZMUDA;D038;53,0;63,6;1,0;0;53,0;63,6
FAC;;VTE/2021/06066;1;03/11/2021;CARMELDI21;ADLER;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06066;2;03/11/2021;CARMELDI21;ADLER;D150;22,0;26,4;3,0;0;66,0;79,2
FAC;;VTE/2021/06067;1;03/11/2021;CABNORDEN;BOUL;D150;22,0;26,4;1,0;0;22,0;26,4
FAC;;VTE/2021/06067;2;03/11/2021;CABNORDEN;BOUL;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06068;1;03/11/2021;DEHANTHI51;ADLER;D037;38,0;45,6;1,0;0;38,0;45,6
FAC;;VTE/2021/06068;2;03/11/2021;DEHANTHI51;ADLER;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06068;3;03/11/2021;DEHANTHI51;ADLER;D151;31,0;37,2;1,0;0;31,0;37,2
FAC;;VTE/2021/06069;1;03/11/2021;AIMANTSG59;DELBA;XPAP;898,0;1077,6;1,0;0;898,0;1077,6
FAC;;VTE/2021/06069;2;03/11/2021;AIMANTSG59;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06070;1;03/11/2021;MEI;ADLER;HY004;32,15;38,58;3,0;0;96,45;115,74
FAC;;VTE/2021/06071;1;03/11/2021;PERRIERJEA;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06071;2;03/11/2021;PERRIERJEA;HESS;P001;0,92;1,1;100,0;0;92,0;110,4
FAC;;VTE/2021/06071;3;03/11/2021;PERRIERJEA;HESS;HY242;13,61;16,33;1,0;0;13,61;16,33
FAC;;VTE/2021/06071;4;03/11/2021;PERRIERJEA;HESS;HY174;19,68;23,62;1,0;0;19,68;23,62
FAC;;VTE/2021/06071;5;03/11/2021;PERRIERJEA;HESS;HY163;13,77;16,52;1,0;0;13,77;16,52
FAC;;VTE/2021/06071;6;03/11/2021;PERRIERJEA;HESS;ENV3;0,18;0,22;250,0;0;45,0;54,0
FAC;;VTE/2021/06071;7;03/11/2021;PERRIERJEA;HESS;ENV2;0,17;0,2;250,0;0;42,5;51,0
FAC;;VTE/2021/06071;8;03/11/2021;PERRIERJEA;HESS;HY161;13,77;16,52;1,0;0;13,77;16,52
FAC;;VTE/2021/06071;9;03/11/2021;PERRIERJEA;HESS;HY004;32,15;38,58;1,0;0;32,15;38,58
FAC;;VTE/2021/06072;1;03/11/2021;MIRCOCOL68;ADLER;D151;31,0;37,2;1,0;0;31,0;37,2
FAC;;VTE/2021/06072;2;03/11/2021;MIRCOCOL68;ADLER;D045;160,0;192,0;2,0;0;320,0;384,0
FAC;;VTE/2021/06073;1;03/11/2021;VONROLLH67;SCHWAR;C067;15,06;18,07;2,0;0;30,12;36,14
FAC;;VTE/2021/06073;2;03/11/2021;VONROLLH67;SCHWAR;HY185;34,31;41,17;1,0;0;34,31;41,17
FAC;;VTE/2021/06073;3;03/11/2021;VONROLLH67;SCHWAR;HY242;13,61;16,33;1,0;0;13,61;16,33
FAC;;VTE/2021/06073;4;03/11/2021;VONROLLH67;SCHWAR;HY023;25,12;30,14;2,0;0;50,24;60,29
FAC;;VTE/2021/06073;5;03/11/2021;VONROLLH67;SCHWAR;HY001;177,6;213,12;1,0;0;177,6;213,12
FAC;;VTE/2021/06073;6;03/11/2021;VONROLLH67;SCHWAR;HY254;20,28;24,34;2,0;0;40,56;48,67
FAC;;VTE/2021/06073;7;03/11/2021;VONROLLH67;SCHWAR;F047;16,35;19,62;10,0;0;163,5;196,2
FAC;;VTE/2021/06073;8;03/11/2021;VONROLLH67;SCHWAR;HY155A;3,27;3,92;1,0;0;3,27;3,92
FAC;;VTE/2021/06073;9;03/11/2021;VONROLLH67;SCHWAR;HY253;28,25;33,9;2,0;0;56,5;67,8
FAC;;VTE/2021/06073;10;03/11/2021;VONROLLH67;SCHWAR;CHEPL1;23,9;28,68;4,0;0;95,6;114,72
FAC;;VTE/2021/06073;11;03/11/2021;VONROLLH67;SCHWAR;F054;27,05;32,46;1,0;0;27,05;32,46
FAC;;VTE/2021/06073;12;03/11/2021;VONROLLH67;SCHWAR;HY152E;54,78;65,74;1,0;0;54,78;65,74
FAC;;VTE/2021/06074;1;03/11/2021;NICOL;ZMUDA;D153;44,0;52,8;1,0;0;44,0;52,8
FAC;;VTE/2021/06074;2;03/11/2021;NICOL;ZMUDA;D037;38,0;45,6;1,0;0;38,0;45,6
FAC;;VTE/2021/06075;1;03/11/2021;AUTOECOSAR;ADLER;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06075;2;03/11/2021;AUTOECOSAR;ADLER;D151;31,0;37,2;3,0;0;93,0;111,6
FAC;;VTE/2021/06075;3;03/11/2021;AUTOECOSAR;ADLER;D037;38,0;45,6;1,0;0;38,0;45,6
FAC;;VTE/2021/06076;1;03/11/2021;LAETIF;ZMUDA;D038;53,0;63,6;1,0;0;53,0;63,6
FAC;;VTE/2021/06076;2;03/11/2021;LAETIF;ZMUDA;D037;38,0;45,6;1,0;0;38,0;45,6
FAC;;VTE/2021/06077;1;03/11/2021;SERRULOREN;ZMUDA;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06078;1;03/11/2021;DBFORSEC21;ADLER;D151;31,0;37,2;3,0;0;93,0;111,6
FAC;;VTE/2021/06079;1;03/11/2021;CABWILHELM;ZMUDA;D038;53,0;63,6;2,0;0;106,0;127,2
FAC;;VTE/2021/06080;1;03/11/2021;RESINFOR44;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06080;2;03/11/2021;RESINFOR44;DELBA;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06081;1;03/11/2021;CELLIERCAM;HESS;ENV3;0,18;0,22;50,0;0;9,0;10,8
FAC;;VTE/2021/06081;2;03/11/2021;CELLIERCAM;HESS;ENV6;0,32;0,38;50,0;0;16,0;19,2
FAC;;VTE/2021/06081;3;03/11/2021;CELLIERCAM;HESS;ENV9;0,39;0,47;50,0;0;19,5;23,4
FAC;;VTE/2021/06081;4;03/11/2021;CELLIERCAM;HESS;RAMA 5;92,7;111,24;1,0;0;92,7;111,24
FAC;;VTE/2021/06081;5;03/11/2021;CELLIERCAM;HESS;ENV2;0,17;0,2;50,0;0;8,5;10,2
FAC;;VTE/2021/06081;6;03/11/2021;CELLIERCAM;HESS;ENV5;0,23;0,28;50,0;0;11,5;13,8
FAC;;VTE/2021/06082;1;03/11/2021;RHAMSAPA75;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06082;2;03/11/2021;RHAMSAPA75;DECRO;F310;24,0;28,8;1,0;0;24,0;28,8
FAC;;VTE/2021/06082;3;03/11/2021;RHAMSAPA75;DECRO;ENV2;0,17;0,2;250,0;0;42,5;51,0
FAC;;VTE/2021/06082;4;03/11/2021;RHAMSAPA75;DECRO;F024ASS;13,81;16,57;1,0;0;13,81;16,57
FAC;;VTE/2021/06082;5;03/11/2021;RHAMSAPA75;DECRO;RAMA 5;92,7;111,24;1,0;0;92,7;111,24
FAC;;VTE/2021/06083;1;03/11/2021;FLOORPUL77;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06083;2;03/11/2021;FLOORPUL77;DELBA;XHYG;43,92;52,7;1,0;0;43,92;52,7
FAC;;VTE/2021/06083;3;03/11/2021;FLOORPUL77;DELBA;ENV2;0,17;0,2;50,0;0;8,5;10,2
FAC;;VTE/2021/06083;4;03/11/2021;FLOORPUL77;DELBA;HY242;13,61;16,33;1,0;0;13,61;16,33
FAC;;VTE/2021/06083;5;03/11/2021;FLOORPUL77;DELBA;HY152E;54,78;65,74;1,0;0;54,78;65,74
FAC;;VTE/2021/06083;6;03/11/2021;FLOORPUL77;DELBA;F402;26,55;31,86;1,0;0;26,55;31,86
FAC;;VTE/2021/06084;1;03/11/2021;DIETRICHET;ADLER;D150;22,0;26,4;1,0;0;22,0;26,4
FAC;;VTE/2021/06084;2;03/11/2021;DIETRICHET;ADLER;D151;31,0;37,2;1,0;0;31,0;37,2
FAC;;VTE/2021/06084;3;03/11/2021;DIETRICHET;ADLER;D153;44,0;52,8;1,0;0;44,0;52,8
FAC;;VTE/2021/06085;1;03/11/2021;CAFEBOULOG;DELBA;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06085;2;03/11/2021;CAFEBOULOG;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06086;1;03/11/2021;SCMADN;DELBA;P041;0,92;1,1;50,0;0;46,0;55,2
FAC;;VTE/2021/06086;2;03/11/2021;SCMADN;DELBA;P002;1,02;1,22;150,0;0;153,0;183,6
FAC;;VTE/2021/06086;3;03/11/2021;SCMADN;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06087;1;03/11/2021;REPARVINYL;ZMUDA;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06088;1;03/11/2021;FIXARISFEN;ZMUDA;D038;53,0;63,6;2,0;0;106,0;127,2
FAC;;VTE/2021/06089;1;03/11/2021;ESMOD;HESS;POCH8;2,54;3,05;40,0;0;101,6;121,92
FAC;;VTE/2021/06089;2;03/11/2021;ESMOD;HESS;F069;25,3;30,36;1,0;0;25,3;30,36
FAC;;VTE/2021/06089;3;03/11/2021;ESMOD;HESS;POCH9;3,48;4,18;20,0;0;69,6;83,52
FAC;;VTE/2021/06089;4;03/11/2021;ESMOD;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06090;1;03/11/2021;MAISRDEB21;HELIN;F310;24,0;28,8;1,0;0;24,0;28,8
FAC;;VTE/2021/06090;2;03/11/2021;MAISRDEB21;HELIN;ENV2;0,17;0,2;250,0;0;42,5;51,0
FAC;;VTE/2021/06090;3;03/11/2021;MAISRDEB21;HELIN;RAMA 5;92,7;111,24;1,0;0;92,7;111,24
FAC;;VTE/2021/06090;4;03/11/2021;MAISRDEB21;HELIN;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06091;1;03/11/2021;ASSADMRG91;HELIN;RAMA 5;80,0;96,0;1,0;0;80,0;96,0
FAC;;VTE/2021/06091;2;03/11/2021;ASSADMRG91;HELIN;P022;0,1;0,12;800,0;0;80,0;96,0
FAC;;VTE/2021/06091;3;03/11/2021;ASSADMRG91;HELIN;HY286;4,63;5,56;4,0;0;18,52;22,22
FAC;;VTE/2021/06091;4;03/11/2021;ASSADMRG91;HELIN;HY216;20,95;25,14;1,0;0;20,95;25,14
FAC;;VTE/2021/06091;5;03/11/2021;ASSADMRG91;HELIN;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06091;6;03/11/2021;ASSADMRG91;HELIN;P041;0,5;0,6;100,0;0;50,0;60,0
FAC;;VTE/2021/06091;7;03/11/2021;ASSADMRG91;HELIN;F119ASS;22,33;26,8;2,0;0;44,66;53,59
FAC;;VTE/2021/06091;8;03/11/2021;ASSADMRG91;HELIN;P042;0,62;0,74;100,0;0;62,0;74,4
FAC;;VTE/2021/06092;1;03/11/2021;GALJOUERIE;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06092;2;03/11/2021;GALJOUERIE;DELBA;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06093;1;03/11/2021;NOTBOUQUEM;HELIN;ENV31;1,14;1,37;200,0;0;228,0;273,6
FAC;;VTE/2021/06093;2;03/11/2021;NOTBOUQUEM;HELIN;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06093;3;03/11/2021;NOTBOUQUEM;HELIN;ENV8;0,33;0,4;500,0;0;165,0;198,0
FAC;;VTE/2021/06093;4;03/11/2021;NOTBOUQUEM;HELIN;ENV27;0,6;0,72;200,0;0;120,0;144,0
FAC;;VTE/2021/06094;1;03/11/2021;PHARMDAVER;ADLER;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06095;1;03/11/2021;INSTPERLIN;HESS;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06095;2;03/11/2021;INSTPERLIN;HESS;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06096;1;03/11/2021;HORLOGEDEN;ZMUDA;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06097;1;03/11/2021;KINECHEREL;ADLER;D150;22,0;26,4;1,0;0;22,0;26,4
FAC;;VTE/2021/06097;2;03/11/2021;KINECHEREL;ADLER;D038;53,0;63,6;1,0;0;53,0;63,6
FAC;;VTE/2021/06098;1;03/11/2021;CARDONNEL;BOUL;HY013;16,42;19,7;12,0;0;197,04;236,45
FAC;;VTE/2021/06098;2;03/11/2021;CARDONNEL;BOUL;P003;1,36;1,63;200,0;0;272,0;326,4
FAC;;VTE/2021/06099;1;03/11/2021;MMEHALBWAC;ADLER;D153;44,0;52,8;2,0;0;88,0;105,6
FAC;;VTE/2021/06100;1;03/11/2021;RESTSOIS77;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06100;2;03/11/2021;RESTSOIS77;DELBA;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06101;1;03/11/2021;CICGDPEE93;LOYERJ;U045;12,0;14,4;2,0;0;24,0;28,8
FAC;;VTE/2021/06101;2;03/11/2021;CICGDPEE93;LOYERJ;U039;14,5;17,4;1,0;0;14,5;17,4
FAC;;VTE/2021/06101;3;03/11/2021;CICGDPEE93;LOYERJ;U040;14,5;17,4;1,0;0;14,5;17,4
FAC;;VTE/2021/06101;4;03/11/2021;CICGDPEE93;LOYERJ;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06102;1;03/11/2021;ISEINVES95;SCHWAR;F024ASS;13,81;16,57;1,0;0;13,81;16,57
FAC;;VTE/2021/06102;2;03/11/2021;ISEINVES95;SCHWAR;F007;65,92;79,1;2,0;0;131,84;158,21
FAC;;VTE/2021/06102;3;03/11/2021;ISEINVES95;SCHWAR;F008;65,92;79,1;1,0;0;65,92;79,1
FAC;;VTE/2021/06102;4;03/11/2021;ISEINVES95;SCHWAR;F319ASS;24,0;28,8;1,0;0;24,0;28,8
FAC;;VTE/2021/06103;1;03/11/2021;CABEMPTOZ;DELBA;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06104;1;03/11/2021;EUROPOM;DELBA;D045;160,0;192,0;1,0;0;160,0;192,0
FAC;;VTE/2021/06104;2;03/11/2021;EUROPOM;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06104;3;03/11/2021;EUROPOM;DELBA;CDUO;95,0;114,0;2,0;0;190,0;228,0
FAC;;VTE/2021/06105;1;03/11/2021;DESMETTREP;DELBA;XHYG;42,0;50,4;9,0;0;378,0;453,6
FAC;;VTE/2021/06105;2;03/11/2021;DESMETTREP;DELBA;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06105;3;03/11/2021;DESMETTREP;DELBA;U008;23,0;27,6;10,0;0;230,0;276,0
FAC;;VTE/2021/06106;1;03/11/2021;DUBOISET04;DECRO;U023;29,7;35,64;1,0;0;29,7;35,64
FAC;;VTE/2021/06106;2;03/11/2021;DUBOISET04;DECRO;U016;27,9;33,48;3,0;0;83,7;100,44
FAC;;VTE/2021/06106;3;03/11/2021;DUBOISET04;DECRO;U008;23,0;27,6;1,0;0;23,0;27,6
FAC;;VTE/2021/06106;4;03/11/2021;DUBOISET04;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06107;1;03/11/2021;AWEBER;DECRO;F053;48,16;57,79;1,0;0;48,16;57,79
FAC;;VTE/2021/06107;2;03/11/2021;AWEBER;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06107;3;03/11/2021;AWEBER;DECRO;F040;37,27;44,72;1,0;0;37,27;44,72
FAC;;VTE/2021/06107;4;03/11/2021;AWEBER;DECRO;F061;22,63;27,16;1,0;0;22,63;27,16
FAC;;VTE/2021/06108;1;03/11/2021;TGIPONTOIS;DECRO;HY283;4,2;5,04;20,0;0;84,0;100,8
FAC;;VTE/2021/06108;2;03/11/2021;TGIPONTOIS;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06108;3;03/11/2021;TGIPONTOIS;DECRO;HY282;5,15;6,18;3,0;0;15,45;18,54
FAC;;VTE/2021/06109;1;03/11/2021;LOISONPA59;DECRO;F310;24,0;28,8;1,0;0;24,0;28,8
FAC;;VTE/2021/06109;2;03/11/2021;LOISONPA59;DECRO;RAMA 5;92,7;111,24;1,0;0;92,7;111,24
FAC;;VTE/2021/06109;3;03/11/2021;LOISONPA59;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06109;4;03/11/2021;LOISONPA59;DECRO;ENV2;0,17;0,2;250,0;0;42,5;51,0
FAC;;VTE/2021/06109;5;03/11/2021;LOISONPA59;DECRO;F024ASS;13,81;16,57;1,0;0;13,81;16,57
FAC;;VTE/2021/06110;1;03/11/2021;PIERRES;ZMUDA;P003;1,36;1,63;30,0;0;40,8;48,96
FAC;;VTE/2021/06110;2;03/11/2021;PIERRES;ZMUDA;P002;1,02;1,22;70,0;0;71,4;85,68
FAC;;VTE/2021/06111;1;03/11/2021;PAROISSC21;ADLER;D044;86,0;103,2;1,0;0;86,0;103,2
FAC;;VTE/2021/06112;1;03/11/2021;BOUZIAT76;DECRO;Delivery_018;18,0;21,6;1,0;0;18,0;21,6
FAC;;VTE/2021/06112;2;03/11/2021;BOUZIAT76;DECRO;D045;160,0;192,0;1,0;0;160,0;192,0
